City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1103,Fonte Boa,BR,-2.5,-66.27,82.85,74,100,1.86,moderate rain
1104,Yantal,RU,56.85,105.25,33.42,92,100,4.03,overcast clouds
1105,Tezu,IN,27.92,96.17,68.13,45,0,3.98,clear sky
1106,Dongsheng,CN,39.82,109.98,36.1,71,8,4.36,clear sky
1107,Qadirpur Ran,PK,30.29,71.67,69.8,64,7,6.11,smoke
1108,Inta,RU,66.03,60.17,19.81,98,98,5.5,overcast clouds
1109,Tessaoua,NE,13.76,7.99,82.71,15,34,7.56,scattered clouds
1110,Wufeng,CN,27.45,104.83,46.42,91,0,2.57,clear sky
1111,Jaru,BR,-10.44,-62.47,86.58,61,100,7.43,light rain
1112,Eldorado,BR,-23.79,-54.28,98.51,27,85,15.77,moderate rain
1113,Asyut,EG,27.18,31.18,75.2,44,0,13.87,clear sky
1114,Sladkovo,RU,55.53,70.34,32.02,97,94,13.0,overcast clouds
1115,Phalodi,IN,27.13,72.37,76.82,18,0,6.82,clear sky
1116,Torata,PE,-17.08,-70.84,72.66,22,15,11.43,few clouds
1117,Trincomalee,LK,8.57,81.23,81.81,80,99,18.81,moderate rain
1118,Wainwright,CA,52.84,-110.86,14.0,100,19,5.82,few clouds
1119,Beyneu,KZ,45.32,55.2,45.43,84,3,9.24,clear sky
1120,Stolin,BY,51.89,26.85,44.91,81,93,4.79,overcast clouds
1121,Ciudad Bolivar,VE,8.12,-63.55,85.84,68,86,8.7,light rain
1122,Nishihara,JP,26.18,127.76,69.8,64,75,12.75,broken clouds
1123,Lagos,NG,6.58,3.75,86.0,74,75,3.36,broken clouds
1124,Ilava,SK,49.0,18.24,43.0,100,0,1.21,clear sky
1125,Dasoguz,TM,41.84,59.97,39.2,54,0,4.7,clear sky
1126,Dali,CN,25.7,100.18,50.68,81,0,2.13,clear sky
1127,Vallenar,CL,-28.57,-70.76,85.69,25,6,11.65,clear sky
1128,Valparaiso,CL,-33.04,-71.63,60.8,77,20,8.05,fog
1129,Itatskiy,RU,56.07,89.04,33.69,89,67,13.96,broken clouds
1130,Araouane,ML,18.9,-3.53,89.6,13,0,8.03,clear sky
1131,Varzea Grande,BR,-15.65,-56.13,96.8,34,20,6.93,few clouds
1132,Tungor,RU,53.38,142.96,26.6,97,100,21.81,snow
1133,Port Blair,IN,11.67,92.75,80.76,83,0,9.6,light rain
1134,Byron Bay,AU,-28.65,153.62,60.8,93,90,3.36,overcast clouds
1135,Kodinar,IN,20.79,70.7,77.13,51,0,5.26,clear sky
1136,Solnechnyy,RU,50.72,136.63,10.92,87,97,2.84,overcast clouds
1137,Durban,ZA,-29.86,31.03,69.8,73,40,12.75,scattered clouds
1138,Bardiyah,LY,31.76,25.09,66.61,76,7,13.2,clear sky
1139,Gaya,IN,24.78,85.0,64.4,82,0,3.11,mist
1140,Puerto Colombia,CO,10.99,-74.95,86.0,70,40,6.93,scattered clouds
1141,Neath,GB,51.66,-3.8,57.0,91,95,1.01,light rain
1142,Jacareacanga,BR,-6.22,-57.75,94.68,44,83,4.94,broken clouds
1143,Sedlcany,CZ,49.66,14.43,42.01,58,0,4.12,clear sky
1144,Aranos,NA,-24.13,19.12,84.69,25,54,12.8,broken clouds
1145,Muisne,EC,0.6,-80.03,84.2,74,40,10.29,scattered clouds
1146,Vale,GE,41.62,42.87,50.0,93,0,2.24,clear sky
1147,Verkh-Usugli,RU,52.7,115.17,21.06,97,1,1.77,clear sky
1148,Calama,CL,-22.47,-68.93,75.2,9,0,17.22,clear sky
1149,Sembe,CG,1.65,14.58,72.77,86,55,0.34,broken clouds
1150,Dulce Grande,MX,23.0,-102.17,64.4,52,5,5.82,clear sky
1151,Maniitsoq,GL,65.42,-52.9,20.34,84,76,15.86,broken clouds
1152,Aguadilla,PR,18.43,-67.15,87.8,66,40,9.17,moderate rain
1153,Meadow Lake,US,34.8,-106.54,57.0,34,40,13.87,scattered clouds
1154,Wajir,KE,1.75,40.06,82.87,64,45,9.53,scattered clouds
1155,Meulaboh,ID,4.14,96.13,77.45,88,96,4.07,overcast clouds
1156,Santo Antonio Do Leverger,BR,-15.87,-56.08,96.8,34,20,6.93,light rain
1157,Ko Samui,TH,9.54,99.94,81.34,81,86,13.02,light rain
1158,Urrao,CO,6.32,-76.13,60.01,90,96,1.99,overcast clouds
1159,Mildura,AU,-34.2,142.15,77.0,29,40,11.41,light rain
1160,Guaymas,MX,27.93,-110.9,70.0,68,5,8.03,clear sky
1161,Bataipora,BR,-22.3,-53.27,100.83,26,30,10.0,moderate rain
1162,Sarakhs,IR,36.54,61.16,51.8,76,0,5.5,clear sky
1163,Oak Ridge,US,36.01,-84.27,75.99,64,1,3.36,clear sky
1164,Taft,IR,31.75,54.21,62.6,39,0,4.7,clear sky
1165,Pascagoula,US,30.37,-88.56,80.6,65,75,11.41,broken clouds
1166,Marrakesh,MA,31.63,-8.01,75.2,44,20,5.82,few clouds
1167,Dzhebariki-Khaya,RU,62.22,135.8,-17.28,86,0,0.89,clear sky
1168,Baturyn,UA,51.35,32.88,46.18,75,97,4.59,overcast clouds
1169,Porosozero,RU,62.72,32.73,32.59,92,18,9.73,few clouds
1170,Abha,SA,18.22,42.51,66.2,72,0,4.7,clear sky
1171,Keti Bandar,PK,24.14,67.45,78.4,63,0,6.44,clear sky
1172,Wanaka,NZ,-44.7,169.15,42.01,77,8,2.44,clear sky
1173,Mabaruma,GY,8.2,-59.78,82.62,87,31,4.72,light rain
1174,Ambilobe,MG,-13.2,49.05,78.26,71,46,3.89,scattered clouds
1175,Marmora,IT,44.46,7.09,59.0,67,51,2.24,broken clouds
1176,Lagunas,PE,-5.23,-75.68,88.93,64,96,1.05,light rain
1177,Aksu,CN,41.12,80.26,41.05,54,99,0.98,overcast clouds
1178,Tual,ID,-5.67,132.75,83.89,77,100,11.34,light rain
1179,Oxford,GB,51.75,-1.26,59.0,100,20,3.36,light rain
1180,Maumere,ID,-8.62,122.21,81.37,74,100,5.75,moderate rain
1181,Ryazanovskiy,RU,55.55,39.43,33.24,90,5,10.09,clear sky
1182,La Oroya,PE,-11.52,-75.9,58.8,34,51,12.91,broken clouds
1183,Ashland,US,40.82,-82.27,71.01,56,1,11.41,clear sky
1184,Lichinga,MZ,-13.31,35.24,78.8,41,20,10.29,few clouds
1185,Camopi,GF,3.17,-52.32,93.97,42,10,6.13,clear sky
1186,Iquitos,PE,-3.75,-73.25,80.6,78,75,2.24,broken clouds
1187,Obidos,BR,-1.92,-55.52,95.45,38,76,5.84,broken clouds
1188,Nyimba,ZM,-14.56,30.81,91.31,20,78,6.35,broken clouds
1189,Celestun,MX,20.87,-90.4,79.86,80,24,13.65,light rain
1190,Arrifes,PT,37.77,-25.7,66.2,63,75,13.87,broken clouds
1191,Kumluca,TR,36.37,30.29,68.99,48,0,6.06,clear sky
1192,El Tigre,VE,8.89,-64.25,84.88,64,90,7.38,light rain
1193,Lipin Bor,RU,60.26,37.98,35.51,93,100,19.24,overcast clouds
1194,Wajima,JP,37.4,136.9,46.89,80,99,15.17,light rain
1195,Pokhvistnevo,RU,53.65,52.13,35.26,72,97,4.74,overcast clouds
1196,Murfreesboro,US,35.85,-86.39,78.01,57,40,16.11,scattered clouds
1197,Monroe,US,43.15,-77.68,70.0,45,6,1.01,clear sky
1198,Izumo,JP,35.37,132.77,51.8,57,75,9.17,broken clouds
1199,Tautira,PF,-17.73,-149.15,71.6,100,75,2.24,light rain
1200,Luena,AO,-11.78,19.92,76.15,55,57,3.33,broken clouds
1201,Pucallpa,PE,-8.38,-74.55,87.8,58,75,4.09,broken clouds
1202,Inuvik,CA,68.35,-133.72,-4.0,83,100,5.82,overcast clouds
1203,San Matias,BO,-16.37,-58.4,89.87,43,100,11.59,moderate rain
1204,Thessalon,CA,46.25,-83.57,64.4,59,75,8.05,broken clouds
1205,Polis,CY,35.04,32.43,68.0,64,20,2.24,few clouds
1206,Naspur,IN,18.83,79.45,65.03,55,0,4.27,clear sky
1207,Puerto Penasco,MX,31.32,-113.53,63.0,35,94,5.99,overcast clouds
1208,Villazon,BO,-22.09,-65.59,66.25,23,0,8.32,clear sky
1209,Nalut,LY,30.33,10.85,66.0,34,2,8.7,clear sky
1210,Coahuayana,MX,18.73,-103.68,77.0,69,5,2.75,clear sky
1211,Ambon,ID,-3.7,128.18,78.01,15,95,4.47,overcast clouds
1212,Kortkeros,RU,61.81,51.58,32.0,99,75,6.71,broken clouds
1213,Mareeba,AU,-17.0,145.43,73.4,88,75,4.7,broken clouds
1214,Saint-Francois,FR,46.42,3.91,57.99,82,0,3.36,clear sky
1215,Yichun,CN,47.7,128.9,7.25,92,0,4.56,clear sky
1216,Yabrud,SY,33.97,36.66,55.4,76,0,6.93,clear sky
1217,Xiuyan,CN,40.29,123.27,33.17,79,0,2.46,clear sky
1218,Mezhdurechensk,RU,53.69,88.06,34.09,89,74,5.37,broken clouds
1219,Orlik,RU,52.52,99.83,21.47,82,82,2.57,broken clouds
1220,Nyurba,RU,63.28,118.33,13.26,96,100,8.16,light snow
1221,Tamale,GH,9.4,-0.84,92.19,26,89,4.43,overcast clouds
1222,Maningrida,AU,-12.07,134.27,79.02,81,95,5.66,overcast clouds
1223,Mlonggo,ID,-6.53,110.7,80.4,77,100,1.25,light rain
1224,Kingman,US,35.19,-114.05,45.0,69,1,4.7,clear sky
1225,Inhambane,MZ,-23.86,35.38,86.0,66,0,6.93,clear sky
1226,Lady Frere,ZA,-31.7,27.23,53.78,82,100,11.79,overcast clouds
1227,Lithgow,AU,-33.48,150.15,50.0,91,3,1.12,clear sky
1228,Griffith,US,41.53,-87.42,73.99,60,1,20.8,clear sky
1229,Aitape,PG,-3.14,142.35,79.11,78,100,1.59,overcast clouds
1230,Ayna,PE,-12.65,-73.92,75.2,25,20,3.36,few clouds
1231,Timizart,DZ,36.8,4.27,62.56,82,96,2.06,overcast clouds
1232,Opmeer,NL,52.71,4.94,55.99,90,70,5.08,broken clouds
1233,Conceicao Do Araguaia,BR,-8.26,-49.26,92.59,48,64,3.96,broken clouds
1234,Beira,MZ,-19.84,34.84,82.4,78,20,17.22,few clouds
1235,Pervoavgustovskiy,RU,52.23,35.06,37.38,78,18,5.99,few clouds
1236,Kawhia,NZ,-38.07,174.82,50.0,89,100,1.01,overcast clouds
1237,Newport,GB,51.59,-3.0,59.0,97,96,10.09,overcast clouds
1238,Koslan,RU,63.46,48.9,30.56,96,100,8.05,overcast clouds
1239,Aleksandrovka,UA,46.84,32.76,46.4,93,90,8.95,overcast clouds
1240,Nouakchott,MR,18.09,-15.98,91.81,22,57,8.39,broken clouds
1241,Licata,IT,37.11,13.95,68.0,82,5,5.82,clear sky
1242,Caribou,US,46.86,-68.01,61.0,58,1,8.05,clear sky
1243,Ruiz,MX,21.95,-105.15,68.0,82,5,8.05,clear sky
1244,Muhos,FI,64.81,25.99,41.0,56,0,19.46,clear sky
1245,High Level,CA,58.52,-117.14,10.4,92,75,2.24,broken clouds
1246,Agua Verde,MX,22.9,-106.05,87.01,74,5,2.24,clear sky
1247,Ampanihy,MG,-24.7,44.75,84.78,31,13,4.12,few clouds
1248,Chaska,US,44.79,-93.6,64.99,77,90,24.16,light rain
1249,Barra Do Garcas,BR,-15.89,-52.26,96.4,33,94,6.82,overcast clouds
1250,Vieux Fort,LC,13.72,-60.95,80.6,88,75,8.05,broken clouds
1251,Sarahan,IN,31.52,77.8,45.9,51,3,3.42,clear sky
1252,Forio,IT,40.73,13.86,64.99,63,5,2.24,clear sky
1253,Kapoeta,SS,4.77,33.59,82.76,58,93,8.34,light rain
1254,Rundu,NA,-17.93,19.77,88.39,23,46,0.43,scattered clouds
1255,Takoradi,GH,4.88,-1.76,81.68,77,37,9.08,scattered clouds
1256,Opuwo,NA,-18.06,13.84,87.85,18,65,13.44,broken clouds
1257,Birjand,IR,32.87,59.22,55.4,32,0,4.52,clear sky
1258,Okitipupa,NG,6.5,4.78,80.2,82,87,5.77,overcast clouds
1259,Jibuti,DJ,11.5,42.5,82.4,74,1,9.17,clear sky
1260,Petropavlovskoye,RU,52.07,84.11,38.64,72,81,17.83,broken clouds
1261,Jinchang,CN,38.5,102.17,39.94,54,0,1.16,clear sky
1262,Rayong,TH,12.83,101.43,78.01,73,20,8.05,few clouds
1263,Duncan,US,34.5,-97.96,66.2,82,90,18.34,overcast clouds
1264,Bontang,ID,0.13,117.5,78.4,85,68,7.74,broken clouds
1265,Gorin,RU,51.2,136.67,11.61,84,87,3.18,overcast clouds
1266,Ginir,ET,7.13,40.7,58.39,80,5,3.98,clear sky
1267,Norton,ZW,-17.88,30.7,84.99,22,49,4.0,scattered clouds
1268,Chicama,PE,-7.84,-79.15,66.2,72,79,11.41,mist
1269,Ardmore,US,34.17,-97.14,72.0,68,90,13.87,overcast clouds
1270,Ostersund,SE,63.18,14.64,39.2,80,0,3.36,clear sky
1271,Bisira,PA,8.52,-81.71,67.6,95,51,3.89,light rain
1272,Shimoda,JP,34.67,138.95,54.91,65,39,14.36,scattered clouds
1273,Glendive,US,47.11,-104.71,19.0,85,90,16.11,mist
1274,Balykshi,KZ,47.07,51.87,46.4,87,75,6.71,mist
1275,Novikovo,RU,51.15,37.89,41.77,67,14,5.73,few clouds
1276,Santa Lucia,ES,27.91,-15.54,73.4,64,20,17.22,few clouds
1277,Santa Cruz De La Palma,ES,28.68,-17.76,71.6,68,75,5.82,broken clouds
1278,Hagere Hiywet,ET,8.98,37.85,58.42,47,40,6.98,scattered clouds
1279,Bushehr,IR,28.97,50.84,82.4,51,0,9.17,clear sky
1280,Bwanga,TZ,-3.03,31.76,68.2,79,88,5.84,overcast clouds
1281,La Grande,US,45.32,-118.09,25.0,73,1,8.05,clear sky
1282,Rudnogorsk,RU,57.26,103.75,30.67,98,100,3.62,overcast clouds
1283,Manggar,ID,-2.88,108.27,80.62,75,88,3.96,overcast clouds
1284,Kochubey,RU,44.39,46.58,50.74,72,0,6.55,clear sky
1285,Concordia,AR,-31.39,-58.02,69.8,73,40,11.41,scattered clouds
1286,Kaihua,CN,23.37,104.28,49.91,71,0,3.4,clear sky
1287,Bairiki,KI,1.33,172.98,80.6,74,20,5.82,few clouds
1288,Troitsko-Pechorsk,RU,62.71,56.2,26.02,98,93,4.14,overcast clouds
1289,Bratsk,RU,56.13,101.61,37.4,69,100,7.94,overcast clouds
1290,Phuket,TH,8.0,98.25,84.99,100,75,1.12,broken clouds
1291,Oriximina,BR,-1.77,-55.87,96.24,37,91,5.53,overcast clouds
1292,Bodden Town,KY,19.28,-81.25,81.0,88,75,12.75,broken clouds
1293,Valdivia,CL,-39.81,-73.25,66.2,63,75,10.29,broken clouds
1294,Hokitika,NZ,-42.72,170.97,46.98,79,0,4.74,clear sky
1295,Bell Ville,AR,-32.63,-62.69,71.01,81,89,11.01,overcast clouds
1296,Ust-Tsilma,RU,65.44,52.15,26.55,98,93,3.83,overcast clouds
1297,Oktyabrskoye,RU,43.06,44.74,42.8,70,0,8.95,clear sky
1298,Edzell,GB,56.81,-2.65,51.01,96,87,2.55,overcast clouds
1299,Bayan,CN,46.08,127.4,15.08,91,0,5.64,clear sky
1300,Nortelandia,BR,-14.45,-56.8,85.59,55,100,5.19,overcast clouds
1301,Tilichiki,RU,60.47,166.1,4.73,92,0,10.85,clear sky
1302,Kajaani,FI,64.23,27.73,37.4,64,75,12.75,broken clouds
1303,Verkhoyansk,RU,67.54,133.38,-26.82,80,0,1.97,clear sky
1304,Andros Town,BS,24.7,-77.77,84.2,74,40,20.8,scattered clouds
1305,Ulaangom,MN,49.98,92.07,25.93,95,80,4.23,broken clouds
1306,Cairns,AU,-16.92,145.77,73.4,88,75,4.7,broken clouds
1307,Pyaozerskiy,RU,65.83,31.17,35.91,83,78,14.65,broken clouds
1308,Olinda,BR,-8.01,-34.86,84.2,70,40,13.87,scattered clouds
1309,Tiznit,MA,29.58,-9.5,68.59,51,36,6.15,scattered clouds
1310,Lom Sak,TH,16.78,101.24,68.27,75,10,4.09,clear sky
1311,Yinchuan,CN,38.47,106.27,47.07,51,0,7.67,clear sky
1312,Chkalovskoye,RU,44.84,133.04,22.06,82,97,11.74,overcast clouds
1313,Bela Vista Do Paraiso,BR,-23.0,-51.19,95.0,30,40,16.11,moderate rain
1314,Bella Vista,US,36.43,-94.23,73.0,73,75,11.41,broken clouds
1315,Nueva Gorgona,PA,8.55,-79.87,84.2,78,40,3.36,scattered clouds
1316,Erzin,TR,36.96,36.2,75.0,45,60,6.46,broken clouds
1317,Manaure,CO,11.78,-72.44,85.06,65,11,7.83,few clouds
1318,Huambo,AO,-12.78,15.74,71.73,45,67,3.85,broken clouds
1319,Simbahan,PH,6.3,120.58,82.98,78,85,10.96,overcast clouds
1320,Kloulklubed,PW,7.04,134.26,75.2,94,75,4.7,broken clouds
1321,Chulman,RU,56.85,124.91,-9.15,86,43,2.06,scattered clouds
1322,Englewood,US,39.65,-104.99,37.99,74,90,11.41,overcast clouds
1323,Khuzdar,PK,27.74,66.64,60.89,24,0,5.64,clear sky
1324,Rock Sound,BS,24.9,-76.2,80.44,83,3,21.79,clear sky
1325,Gora,PL,51.67,16.53,45.0,99,92,7.92,overcast clouds
1326,Domoni,KM,-12.26,44.53,77.47,81,62,6.71,broken clouds
1327,Batagay-Alyta,RU,67.8,130.41,-17.1,85,0,2.62,clear sky
1328,Akom,CM,2.67,12.71,71.08,93,88,1.5,light rain
1329,Vanderhoof,CA,54.02,-124.02,26.37,95,100,8.48,snow
1330,Eichstatt,DE,48.88,11.18,37.4,100,90,3.36,fog
1331,Auki,SB,-8.77,160.7,78.33,81,49,2.39,scattered clouds
1332,Kuopio,FI,62.89,27.68,37.4,74,0,11.41,clear sky
1333,Atlantic City,US,39.36,-74.42,71.6,64,1,5.82,clear sky
1334,Gelemso,ET,8.82,40.52,64.24,44,46,6.11,scattered clouds
1335,Babu,CN,24.42,111.52,56.44,56,0,3.49,clear sky
1336,Nhulunbuy,AU,-12.23,136.77,78.8,83,60,8.43,broken clouds
1337,Canutama,BR,-6.53,-64.38,93.45,46,89,4.52,overcast clouds
1338,Barth,DE,54.36,12.72,44.01,86,75,9.17,mist
1339,Upata,VE,8.01,-62.4,84.54,62,65,4.32,broken clouds
1340,Coos Bay,US,43.37,-124.22,41.0,67,1,10.29,clear sky
1341,Nueva Loja,EC,0.08,-76.88,84.2,74,0,2.24,clear sky
1342,Tshane,BW,-24.02,21.87,82.13,34,70,8.66,light rain
1343,Kamyshevatskaya,RU,46.41,37.96,50.97,70,83,7.16,broken clouds
1344,Galle,LK,6.04,80.22,80.87,79,99,4.14,heavy intensity rain
1345,Manzanillo,CU,20.34,-77.12,85.57,69,9,6.08,clear sky
1346,Lamesa,US,32.74,-101.95,70.0,64,75,19.46,broken clouds
1347,Seymchan,RU,62.88,152.43,-4.45,88,100,3.85,overcast clouds
1348,Dubbo,AU,-32.25,148.62,57.2,71,0,14.99,clear sky
1349,Kattivakkam,IN,13.22,80.32,80.6,69,20,4.7,few clouds
1350,Iguguno,TZ,-4.57,34.63,76.24,45,86,8.55,overcast clouds
1351,Elliot Lake,CA,46.38,-82.63,60.8,67,20,8.05,few clouds
1352,Prince Rupert,CA,54.32,-130.32,42.8,93,90,11.41,light rain
1353,Isla Vista,US,34.41,-119.86,54.0,38,1,4.21,clear sky
1354,Cartagena,CO,10.4,-75.51,84.22,67,62,6.17,broken clouds
1355,Kropotkin,RU,45.44,40.58,50.41,80,6,4.18,clear sky
1356,Mahon,ES,39.89,4.27,66.2,82,40,1.12,scattered clouds
1357,Tatawin,TN,32.93,10.45,77.0,29,20,6.93,few clouds
1358,Rosarito,MX,32.33,-117.03,55.4,71,40,5.82,scattered clouds
1359,Mandera,KE,3.94,41.87,87.46,47,55,11.48,broken clouds
1360,Saint-Nazaire,FR,47.28,-2.2,59.0,87,40,8.05,scattered clouds
1361,Maba,CN,24.68,113.6,55.29,60,0,2.66,clear sky
1362,Hammelburg,DE,50.12,9.9,44.01,80,25,2.19,scattered clouds
1363,Santa Ines,BR,-3.67,-45.38,88.43,63,78,5.19,broken clouds
1364,Cangzhou,CN,38.32,116.87,46.44,46,0,4.45,clear sky
1365,Gorontalo,ID,0.54,123.06,73.98,80,97,1.81,overcast clouds
1366,Ahuimanu,US,21.44,-157.84,78.8,74,75,12.75,broken clouds
1367,Zapolyarnyy,RU,69.42,30.81,32.0,96,75,20.8,broken clouds
1368,Shenzhen,CN,22.55,114.07,75.0,53,100,8.41,light rain
1369,Anloga,GH,5.79,0.9,87.8,66,20,11.41,few clouds
1370,Edgewater,US,28.99,-80.9,75.99,100,90,20.8,mist
1371,Iracoubo,GF,5.48,-53.2,85.05,64,30,9.84,scattered clouds
1372,Mungaoli,IN,24.42,78.1,64.89,28,0,4.0,clear sky
1373,Savannah Bight,HN,16.45,-85.85,78.8,83,75,2.24,broken clouds
1374,Volksrust,ZA,-27.37,29.88,64.27,88,95,6.15,heavy intensity rain
1375,Agadez,NE,19.75,10.25,71.44,24,0,8.21,clear sky
1376,Iwaki,JP,37.05,140.88,46.99,63,68,3.0,broken clouds
1377,Kankaanpaa,FI,61.8,22.42,41.0,93,40,6.93,scattered clouds
1378,Gejiu,CN,23.31,103.16,45.57,88,0,4.36,clear sky
1379,Ambikapur,IN,23.12,83.2,58.64,63,0,2.77,clear sky
1380,Altus,US,34.64,-99.33,66.2,77,90,13.87,overcast clouds
1381,Dinkelsbuhl,DE,49.07,10.32,39.99,100,90,5.82,fog
1382,Saurimo,AO,-9.66,20.39,75.7,70,66,4.09,broken clouds
1383,Posse,BR,-14.09,-46.37,88.29,39,91,3.67,overcast clouds
1384,Mala Tokmachka,UA,47.54,35.89,44.6,87,75,4.47,broken clouds
1385,Kashi,CN,39.45,75.98,44.6,26,98,4.47,overcast clouds
1386,Patancheru,IN,17.53,78.27,69.8,55,0,4.7,haze
1387,Harrisonburg,US,38.45,-78.87,71.01,72,1,5.12,clear sky
1388,Kiunga,PG,-6.12,141.29,72.97,99,100,1.07,moderate rain
1389,Tagab,AF,34.85,69.65,48.2,26,65,3.36,broken clouds
1390,Kashan,IR,33.98,51.44,54.95,56,3,2.17,clear sky
1391,Alappuzha,IN,9.49,76.33,81.79,81,82,7.47,moderate rain
1392,Sumenep,ID,-7.02,113.87,82.81,74,100,4.03,overcast clouds
1393,Bourail,NC,-21.57,165.48,67.42,74,47,8.14,scattered clouds
1394,Khasan,RU,42.43,130.64,28.85,83,0,15.37,clear sky
1395,Businga,CD,3.33,20.88,73.15,94,59,3.36,light rain
1396,Sars,RU,56.55,57.14,28.94,98,100,11.83,overcast clouds
1397,Mbandaka,CD,0.05,18.26,69.48,97,100,7.02,heavy intensity rain
1398,Wum,CM,6.38,10.07,67.96,72,61,1.52,broken clouds
1399,Butembo,CD,0.15,29.28,58.93,97,94,2.51,overcast clouds
1400,Pozo Colorado,PY,-23.49,-58.8,96.51,38,93,4.63,overcast clouds
1401,Senanga,ZM,-16.12,23.27,85.33,27,77,5.7,broken clouds
1402,Esmeraldas,BR,-19.76,-44.31,93.2,38,75,4.7,broken clouds
1403,Tete,MZ,-16.16,33.59,105.8,19,40,11.41,scattered clouds
1404,Vicksburg,US,32.35,-90.88,73.4,88,90,4.7,overcast clouds
1405,Ullapool,GB,57.9,-5.16,48.0,37,39,1.01,scattered clouds
1406,Palaikastron,GR,35.2,26.25,62.01,89,100,8.01,overcast clouds
1407,Ruston,US,32.52,-92.64,75.2,69,75,6.93,broken clouds
1408,Merke,KZ,42.87,73.18,40.82,68,19,4.14,few clouds
1409,Kahuta,PK,33.59,73.39,60.01,62,92,4.7,smoke
1410,Venado Tuerto,AR,-33.75,-61.97,82.0,43,92,10.0,overcast clouds
1411,Fukumitsu,JP,36.55,136.87,46.99,85,100,1.99,light rain
1412,Taree,AU,-31.9,152.47,55.4,87,90,1.12,overcast clouds
1413,Tondano,ID,1.3,124.91,71.6,94,20,2.24,few clouds
1414,Karachi,PK,24.91,67.08,75.2,38,0,4.7,clear sky
1415,Dolores,AR,-36.31,-57.68,71.33,54,95,10.51,overcast clouds
1416,Breves,BR,-1.68,-50.48,91.98,49,30,5.79,scattered clouds
1417,Puerto Narino,CO,-3.77,-70.38,84.2,83,75,2.24,moderate rain
1418,Isfana,KG,39.84,69.53,46.4,87,20,15.66,few clouds
1419,Gambela,ET,8.25,34.58,78.66,65,1,2.75,clear sky
1420,Camana,PE,-16.62,-72.71,67.48,66,81,7.65,broken clouds
1421,Aripuana,BR,-9.17,-60.63,90.07,53,93,1.39,very heavy rain
1422,Havoysund,NO,71.0,24.66,39.2,64,75,20.8,light rain
1423,Kalemie,CD,-5.95,29.19,76.41,71,94,3.29,overcast clouds
1424,Amuntai,ID,-2.42,115.25,74.21,91,57,1.63,broken clouds
1425,Concarneau,FR,47.88,-3.92,57.2,93,75,4.7,broken clouds
1426,Staszow,PL,50.56,21.17,46.99,83,99,4.0,overcast clouds
1427,Mananjary,MG,-21.22,48.33,72.95,86,7,6.87,clear sky
1428,Sayat,TM,38.78,63.88,46.4,70,0,6.93,clear sky
1429,Monze,ZM,-16.28,27.48,84.36,20,64,5.46,broken clouds
1430,Derzhavinsk,KZ,51.1,66.32,35.37,91,100,15.9,overcast clouds
1431,Reconquista,AR,-29.15,-59.65,79.72,63,73,7.67,broken clouds
1432,Maridi,SS,4.92,29.47,71.31,71,33,3.29,scattered clouds
1433,Naklo Nad Notecia,PL,53.14,17.6,44.6,81,90,5.82,overcast clouds
1434,The Valley,AI,18.22,-63.06,86.0,79,40,19.46,scattered clouds
1435,Dubrovka,RU,53.69,33.51,33.98,88,80,7.0,broken clouds
1436,Fecamp,FR,49.76,0.37,59.0,82,90,6.93,moderate rain
1437,Sortavala,RU,61.71,30.69,39.2,74,60,12.97,broken clouds
1438,Pontes E Lacerda,BR,-15.23,-59.34,77.36,74,100,4.16,overcast clouds
1439,Pandrup,DK,57.22,9.68,48.0,90,100,1.99,overcast clouds
1440,Pokhara,NP,28.23,83.98,61.38,39,0,4.7,clear sky
1441,Dolores Hidalgo,MX,21.16,-100.93,70.0,51,25,3.0,scattered clouds
1442,Fort Saint James,CA,54.43,-124.25,25.48,94,100,7.92,snow
1443,Poli,TZ,-3.33,36.8,71.6,78,75,27.51,broken clouds
1444,Labytnangi,RU,66.66,66.42,12.67,96,100,1.3,overcast clouds
1445,Zhaodong,CN,46.08,125.98,14.0,78,0,4.47,clear sky
1446,Gondanglegi,ID,-7.75,112.01,77.76,80,100,10.74,overcast clouds
1447,Andilamena,MG,-17.02,48.58,61.45,92,84,5.77,broken clouds
1448,Dukhovshchina,RU,55.19,32.41,33.84,90,8,8.34,clear sky
1449,Tayu,ID,-6.54,111.05,80.74,75,100,3.22,overcast clouds
1450,Cruzeiro Do Sul,BR,-29.51,-51.99,72.0,86,100,3.56,light rain
1451,Nalgonda,IN,17.05,79.27,66.09,56,0,6.55,clear sky
1452,Kroonstad,ZA,-27.65,27.23,76.77,42,99,9.53,light rain
1453,Erenhot,CN,43.65,111.98,35.8,67,0,6.49,clear sky
1454,Kavali,IN,14.92,79.98,73.38,59,0,7.96,clear sky
1455,Tabuk,PH,17.42,121.44,73.27,87,100,3.89,light rain
1456,Erdenet,MN,49.03,104.08,30.15,88,0,5.1,clear sky
1457,Carutapera,BR,-1.2,-46.02,82.98,78,75,9.51,broken clouds
1458,Roblin,CA,51.23,-101.36,12.11,93,98,11.88,light snow
1459,Bukama,CD,-9.2,25.85,82.15,57,98,5.46,overcast clouds
1460,Acacias,CO,3.99,-73.76,80.85,74,82,5.19,broken clouds
1461,Raga,SS,8.46,25.68,80.82,32,17,3.29,few clouds
1462,Belyy Yar,RU,53.6,91.39,39.2,64,0,17.9,clear sky
